avg_q_selected,rollout_prob_std,P09:episode_rewards,avg_q_retraced,policy_entropy,policy_gradient_bias_correction,frames,q_loss,advantage_norm,model_prob_std,policy_loss,explained_variance,P01:episode_rewards,epoch_idx,grad_norm,PMM:episode_rewards,episode_length,fps,policy_gradient_loss
-0.003487290721386671,0.025678098388016223,0.0,-0.0034279256515825788,2.1662872870763143,0.0,93600,2.3661580920967633e-06,0.005122844913663964,0.025678098325928052,7.139762140771685e-05,-34.937797387441,0.0,13,0.0009505186310088652,0.0,3324.125,413,7.139762140771685e-05
-0.002885197731666267,0.024844583620627723,0.0,-0.002891717540721099,2.1687370777130126,0.0,100800,2.2990494642272096e-06,0.006107709122200807,0.02484458318601052,6.282206395553658e-05,-11.500029102961223,0.0,14,0.0008454026567254982,0.0,3324.125,420,6.282206395553658e-05
-0.0030000109225511553,0.025070923194289208,0.0,-0.002930936776101589,2.1684266567230224,0.0,108000,2.1663566080102707e-05,0.03324310784228146,0.025070923194289208,6.1132495648053e-05,-12.242582988739013,0.0,15,0.0028321592210393534,0.0,3324.125,427,6.1132495648053e-05
-0.0031382018079360325,0.02486911149074634,0.0,-0.003106292135392626,2.1690237601598104,0.0,115200,6.12369776054796e-06,0.012715965354194244,0.02486911155283451,6.417936953463746e-05,-7.305864254633586,0.0,16,0.0011079865121179382,0.0,3324.125,432,6.417936953463746e-05
-0.0035693971884884087,0.02812837809752968,0.0,-0.003625079598462594,2.162458452080924,6.725223429113958e-06,122400,3.998997899819708e-05,0.04231570691422796,0.027210947961236038,8.472799771057216e-06,-11.887243127853623,0.0,17,0.0032612984346720043,0.0,3324.3055555555557,431,1.7475742306343162e-06
-0.0015821431475368719,0.03351051270776975,0.0,-0.0015370991004460101,2.1500927281915825,2.620392096910789e-05,129600,7.817560386929027e-05,0.04737817563948705,0.03210666842714307,-3.4303921417701294e-05,-18.487203065417116,0.0,18,0.0027378420435298758,0.0,3324.3055555555557,424,-6.050784630884115e-05
-0.001164503879852144,0.03787517787615162,0.0,-0.0012289648808343503,2.1180419043132237,1.891435311995574e-05,136800,5.346329436413218e-05,0.03925655721649823,0.042706855342294715,-2.8512643588913178e-05,-19.79136875778436,0.0,19,0.002644116062142251,0.0,3324.3055555555557,420,-4.742699532710354e-05
0.024740385483012682,0.04009972688376891,0.0,0.02553645271693744,1.9305648014303467,1.266092251063194e-05,144000,6.105142048056925e-05,0.037892881138272626,0.08872922665621422,-0.000390604718373462,-3.8463980149111827,0.0,20,0.005766019786736431,0.0,3324.3055555555557,415,-0.00040326564094612623
0.05545992266061524,0.06777218866006782,0.0,0.05501235038219464,1.4655898047534248,-0.00012616063624952905,151200,6.209170450296774e-05,0.04820527414820852,0.16644963642404903,-0.0007524960072034792,-1.6963291485110916,0.0,21,0.00708153261979684,0.0,3324.3055555555557,411,-0.0006263353708819191
0.02333202044284347,0.06193552210394153,0.0,0.02325451646073725,1.4815877285733023,5.5280511188570754e-05,158400,3.4795701212210084e-05,0.039812076522215224,0.1619192631225433,-0.0002194891275520656,-1.4905850764353612,0.0,22,0.006063151059505006,0.0,3324.3055555555557,407,-0.0002747696386392545
0.014136657979560362,0.10015261651007364,0.0,0.01368275241996261,1.0012282794646243,-1.6181030638511222e-06,165600,6.264299940040254e-05,0.05877874202904,0.2242253944018122,-8.277926618432899e-05,-1.4490387372898332,0.0,23,0.005619407925408455,0.0,3324.1666666666665,405,-8.116116314515164e-05
0.004244457305478001,0.11554233604679919,0.0,0.004323754249472542,0.9429042894877099,4.967686142462858e-05,172800,6.634762199635422e-05,0.05448743118032339,0.22723588481683424,3.986818685213486e-05,-1.3164328188989212,0.0,24,0.004782209352730692,0.0,3324.1666666666665,401,-9.80867421390632e-06
0.0003037261396040413,0.12786272836183862,0.0,0.00032216416386569895,0.9041829844385326,-1.7692965856176315e-05,180000,0.00010454195042478179,0.07612737354183095,0.22971093571217602,-1.8824132260002224e-05,-0.8453452607484723,0.0,25,0.006753696900104199,0.0,3324.1666666666665,400,-1.131166078885423e-06
0.003823642615793952,0.1157535197035158,0.0,0.0038961787367654288,0.996491099926372,7.487463526781565e-07,187200,7.833542789375503e-05,0.06577421103564716,0.2177013074614541,-2.6578575695287437e-05,-1.3795128375307588,0.0,26,0.006227322995844551,0.0,3324.1666666666665,398,-2.7327322298224206e-05
0.010235676176910088,0.14773957609051155,0.0,0.01050198385001052,0.7014010605807341,2.764066216352927e-05,194400,3.68277508171772e-05,0.05052112400987574,0.2481596695718469,-1.534153790339708e-05,-0.7518895151746021,0.0,27,0.009682928130689302,0.0,3324.1666666666665,396,-4.298219981187589e-05
0.020869570940904806,0.14554682888541493,0.0,0.020670103212219796,0.6169014823886135,-2.7148924197079944e-06,201600,0.0001813992904866039,0.11925808605427544,0.25819368189939906,-0.00012383598638106855,-1.175532650786733,0.0,28,0.013335036827452296,0.0,3324.15,394,-0.00012112109481316269
-0.008896884751404056,0.15583854630766883,0.0,-0.009265935999320057,0.5353378723632721,1.1353063160382192e-06,208800,5.683578195302405e-05,0.0722904887884885,0.27372399483289983,5.313268551737514e-05,-0.8108883642062309,0.0,29,0.004428411353320038,0.0,3324.15,393,5.1997379532342596e-05
-0.0067963157555907,0.16709961338412194,0.0,-0.006609137685415574,0.6062379471957684,-1.5724187633995927e-05,216000,2.9495464079503557e-05,0.054329613159514144,0.2650027565847314,2.6957064858776457e-05,-0.33123251514302354,0.0,30,0.003738932335639421,0.0,3324.15,392,4.268125212305793e-05
-0.003639331703424138,0.15904152898876758,0.0,-0.0030848398287902238,0.8680466079609419,5.620605389169971e-05,223200,0.00036808446106418176,0.09046251491323193,0.23616250164097263,0.00011064230410425885,-1.2999258050425029,0.0,31,0.013163236209739993,0.0,3324.15,390,5.4436250072102605e-05
0.05798316545244394,0.15475009117195737,0.0,0.05762909130432115,0.9012898880411467,-7.320585002583383e-05,230400,0.0004020344822772803,0.08911127155025578,0.2265620847197609,-0.0003471091311284134,-0.700651894934608,0.0,32,0.02638951358151296,0.0,3324.15,388,-0.0002739032782373924
0.030716834196766345,0.173129998951086,0.0,0.030520382895415494,0.5210027957224914,3.6051103126926635e-06,237600,0.00011043295205625637,0.09743529680283798,0.2743806397110697,-0.00014753055020928654,0.3299446032528495,0.0,33,0.006014321345237715,0.0,3324.15,386,-0.00015113566075151006
0.014608820057021351,0.18003953216124383,0.0,0.014517336927958589,0.31113372402650025,-5.879375073580503e-07,244800,0.0001089826817152633,0.10070710256799228,0.29398214241933257,-9.184901397780156e-05,0.5638519757513016,0.0,34,0.004291929811893714,0.0,3324.3055555555557,386,-9.12610766966667e-05
0.0027858215031682488,0.18354274784091604,0.0,0.0025270720062329417,0.25324450695305745,-8.946559680541402e-08,252000,9.243997723735847e-05,0.0817230345889995,0.29844656293906235,1.333322929113704e-05,0.555306483605709,0.0,35,0.003508726263781181,0.0,3324.3055555555557,384,1.3422694936461388e-05
-0.010146576381156347,0.18664912195196226,0.0,-0.01010274075574541,0.35377383246781335,-5.2013555834782486e-06,259200,1.2905711963921948e-05,0.0497898143846246,0.2906237940383809,3.486965659303245e-05,0.5215282594282475,0.0,36,0.0020676717073467637,0.0,3324.3055555555557,383,4.007101203280889e-05
-0.009745820728593374,0.19097667046650144,0.0,-0.00975538583944038,0.4037367842113845,-1.1885990340654243e-05,266400,1.3958894437182632e-05,0.05903348492350055,0.28681451581339673,1.7973181840467247e-05,0.362577256175576,0.0,37,0.002508519891367326,0.0,3324.3055555555557,382,2.9859172566880768e-05
-0.008011134111767643,0.19866730280289494,0.0,-0.008017897565789687,0.3797109254985732,-5.073805671584777e-06,273600,8.983375236025962e-06,0.043675809357211826,0.2887758137577425,2.3799241212629935e-05,0.2394830935144866,0.0,38,0.0017248792956942429,0.0,3324.3055555555557,380,2.887304671358177e-05
-0.0005596153398279644,0.1975499910713156,0.0,-0.0004898200826178676,0.3610005931590987,-3.984977625988488e-06,280800,3.966260717385216e-05,0.06352099291339003,0.290491196563169,1.6141727356479665e-06,0.19516674515567703,0.0,39,0.002365100928043405,0.0,3324.345238095238,379,5.599150270867083e-06
0.00020619591860359215,0.20004316925736407,0.0,0.00022038477054477895,0.4102072574221899,-3.3298902457182154e-07,288000,6.083740231989201e-05,0.06185045618449323,0.2864108891749666,1.3087115281768283e-05,0.16162609829316063,0.0,40,0.0018302940245550497,0.0,3324.345238095238,378,1.3420103874064839e-05
0.0005433510334756964,0.20643274848590848,0.0,0.0005404911592149655,0.3953364980201084,-2.1395259576090667e-06,295200,3.0708724485384545e-05,0.0455883776642525,0.2874250953817966,-9.497746171808216e-06,-1.0448683942554804,0.0,41,0.00166411221094301,0.0,3324.345238095238,377,-7.3582203214825035e-06
-0.002370322099317318,0.20568818098978786,0.0,-0.0023097466158586073,0.5126785132608244,1.6673839990131008e-06,302400,2.0201939770501593e-05,0.04235144347004795,0.2774455254871852,3.556132097440833e-05,-0.2952677034275241,0.0,42,0.001643305822255562,0.0,3324.345238095238,376,3.3893936668167306e-05
-0.00036187475651184854,0.2054490062489948,0.0,-0.00030231700748175623,0.6614397117897631,1.984226175218204e-05,309600,5.754164259782802e-06,0.03594417887600786,0.2636354108872237,1.7810873272996075e-05,-1.708382897885546,0.0,43,0.0019106630321499502,0.0,3324.345238095238,376,-2.0313885550113005e-06
0.0012503630556464141,0.20121376923388906,0.0,0.001346735822363472,0.7917083336152728,5.3227358739368524e-05,316800,2.904317442487227e-05,0.04386382553369797,0.2503307567655094,-3.2773161324131365e-06,-8.254282260901398,0.0,44,0.003422104886342887,0.0,3324.345238095238,376,-5.650467566086927e-05
0.0010963017653619065,0.20079247970271993,0.0,0.0009540685502162414,0.8605549623939411,6.65110726710901e-05,324000,1.6116523250219862e-05,0.033954694913894246,0.24249313493116348,5.424922925848713e-05,-4.752847844188807,0.0,45,0.003180042533342765,0.0,3324.2708333333335,375,-1.226184381658838e-05
-0.008704631692242054,0.18538409188981095,0.0,-0.00857745337911645,1.4060048372925276,2.6884821689250995e-05,331200,2.3079722364356158e-05,0.027388653708501746,0.17386140421387697,0.00010347508261388396,-117.42695253321575,0.0,46,0.0047942594587465906,0.0,3324.2708333333335,375,7.659026032415441e-05
-0.0036974115541485693,0.18341975254908444,0.0,-0.003603434091579864,1.4251288382874596,2.271592321207324e-05,338400,2.653559003502122e-06,0.016706383080842595,0.17240278330823733,6.555848814499884e-05,-40.11019991230397,0.0,47,0.0020117080478697005,0.0,3324.2708333333335,375,4.284256461090537e-05
0.0027266417523747885,0.18873882825175922,0.0,0.002811620225627075,1.2569558050944691,4.3506948807207104e-06,345600,1.566546892804309e-05,0.030672716229855915,0.19660839285524118,-1.3678724703049861e-05,-0.9694908295280088,0.0,48,0.0022015724555174373,0.0,3324.2708333333335,374,-1.8029419888063314e-05
0.0021940105748908343,0.18429640406417472,0.0,0.0021592103290674486,1.37740180975861,6.178354561286437e-05,352800,2.2517712790852263e-05,0.023202861937952644,0.18038221973176827,3.111973140632821e-06,-44.56217502850152,0.0,49,0.0019115722887099436,0.0,3324.2708333333335,373,-5.867157096109889e-05
0.0002651135196505512,0.18738581883844244,0.0,0.00036234579018032945,1.4175923214151114,3.886126625471755e-05,360000,8.065556743490884e-05,0.0527844743759149,0.1730115675224514,2.5402908462928082e-05,-27.526758526209644,0.0,50,0.003390240332023613,0.0,3324.4,373,-1.3458358897210515e-05
0.0015703989810127597,0.1802712196111679,0.0,0.0017363184769950864,1.5345591952119555,4.293564838358107e-05,367200,3.75423784833108e-05,0.021407190161649305,0.14375678176503806,2.4159965556204307e-05,-1329.0321738594723,0.0,51,0.0033290142089318405,0.0,3324.4,372,-1.8775682542907036e-05
0.008986751993245902,0.17551369923329543,0.0,0.008663836072701665,1.7022465798069557,-9.037783186345248e-06,374400,2.078385146585177e-05,0.01994756249380766,0.12409168406029937,-0.0001176200198297588,-8188.820924953845,0.0,52,0.0037804296441231017,0.0,3324.4,372,-0.00010858223663422836
0.008930986060332212,0.17062246122786764,0.0,0.008780840144827766,1.744978975404507,4.980690603612811e-05,381600,3.368929924717002e-05,0.025615075014983724,0.12277950511171073,-0.000143191552787641,-694.6826843976091,0.0,53,0.002637148332986531,0.0,3324.4,371,-0.0001929984607695058
0.0050815039209432655,0.161987503690241,0.0,0.0050897592470350445,1.7818581827607736,2.6242040376936543e-05,388800,2.5147973712317517e-05,0.02309894774280437,0.11605127606156564,-3.5068188479900046e-05,-998868136953.5731,0.0,54,0.0016044380343683995,0.0,3324.4,371,-6.131022873575974e-05
0.004000440809833226,0.1610521713227388,0.0,0.003991417494881529,1.8081894141908674,2.3997725042589434e-05,396000,1.569580478673822e-05,0.017459003152621406,0.11169237137816493,-3.5910470908906027e-05,-30704506574.87315,0.0,55,0.0018432678331400114,0.0,3324.4,371,-5.990819608880898e-05
0.005599895227865548,0.162202772316991,0.0,0.005530896075889123,1.8613215820893407,8.143956058020086e-06,403200,1.7602641048232766e-06,0.010243913075311056,0.09866824326534121,-6.625105263477837e-05,-1929.814816278618,0.0,56,0.0020262562246986878,0.0,3324.53,371,-7.439500900422973e-05
-0.0023942335181430393,0.17028191973637574,0.0,-0.0023857713692846047,1.8212670354773761,-1.4802185961179995e-06,410400,1.5754204313594924e-05,0.01641637824164593,0.11264602507686333,-2.5461051948277317e-05,-2649.9035385671345,0.0,57,0.0024188771256996853,0.0,3324.53,370,-2.398083297340094e-05
-0.0026219073074994007,0.18285933201866486,0.0,-0.002637856161086179,1.2738135480045008,-2.9216816258176898e-05,417600,8.497814008084358e-05,0.04693073940940498,0.19308172097104406,-9.76973204847918e-05,-745.1729682519764,0.0,58,0.0023615000149433915,0.0,3324.53,369,-6.848050659430575e-05
0.000538261929614044,0.18792407248859053,0.0,0.0005410639619844313,1.0471767137660868,6.297988869937517e-06,424800,1.129525418084857e-05,0.02596493182379206,0.2216285878348918,-4.054917448585493e-07,-6.948582300323815,0.0,59,0.0014948456603664157,0.0,3324.53,369,-6.703481020616331e-06
-0.00021800811246185692,0.19063291569077778,0.0,-0.00022751192023271738,1.1454520495338414,2.096879641305985e-05,432000,2.0632772294435074e-06,0.017539998528942155,0.20890218125725235,1.9143286957136865e-05,-3127450.0308839385,0.0,60,0.0017948061438971818,0.0,3324.53,368,-1.8255091292567921e-06
0.0006940918932399422,0.18483453167691116,0.0,0.0007438256063431725,1.1152300924456937,2.8503404469883083e-07,439200,2.0507394243854124e-05,0.031696090327402705,0.21202217715068,-3.9012981499205104e-05,-369.2745652269654,0.0,61,0.0020422105065388252,0.0,3324.72,368,-3.929801523116959e-05
0.003011276622471602,0.20133737375220612,0.0,0.0030136803482294513,0.8880787659235418,4.766714315761724e-06,446400,1.8308444033145443e-06,0.017557372159943466,0.23950590792018428,-1.6128461442200184e-05,-28.512155152529317,0.0,62,0.000932906443604047,0.0,3324.72,368,-2.0895175743394896e-05
0.0026931761937238567,0.1980362352523854,0.0,0.0026867525752366796,0.9177557939992694,1.208381307457647e-05,453600,1.1692522419046395e-05,0.02204882915703738,0.23607467093854828,-6.066894638597324e-06,-2274704648.4568567,0.0,63,0.0010274166473569035,0.0,3324.72,367,-1.8150707655680345e-05
0.0048026083920596945,0.19653260799627456,0.0,0.004845201548400813,1.02819262271678,2.874450159310202e-05,460800,6.764651576582634e-05,0.04252628343981024,0.22372810893805412,1.6648443681427286e-06,-180.00783560256167,0.0,64,0.0014704090452881031,0.0,3324.72,367,-2.7079656742586023e-05
0.0031376010606129446,0.18970389582019637,0.0,0.0031562851265900665,1.169050978542005,1.9175006066682267e-05,468000,1.1174972336411684e-05,0.025154642318933232,0.20695094673879563,-1.005834782061972e-06,-1195.0683208638698,0.0,65,0.0017798272415632415,0.0,3324.72,367,-2.0180840780960926e-05
0.002871277834314646,0.18487411814431354,0.0,0.0028700930736811152,1.327601805007647,1.884897886846091e-05,475200,2.3047501866423926e-06,0.016885109121339777,0.18659873107004735,-8.44319543827645e-06,-2362.338478611765,0.0,66,0.0017459203632782952,0.0,3324.72,366,-2.729217444555937e-05
0.00755158960502312,0.18450381475663372,0.0,0.0081758881393963,1.3047518146463803,-2.9634576754244544e-05,482400,2.8958844761389563e-05,0.026684346119063247,0.18360962627682262,-0.00010297222271989595,-13.272465908065358,0.0,67,0.0073243865689061605,0.0,3324.74,366,-7.333764738160565e-05
0.06339837533756892,0.19562353233043,0.0,0.06296101249434133,0.7832161572611048,-7.135174970119753e-05,489600,4.4220820892188e-05,0.04360876043817453,0.2305468401198507,-0.0004362680825207949,-1.852031855500407,0.0,68,0.013260207461957949,0.0,3324.74,366,-0.00036491633510590745
0.009839037701366623,0.2074802449428373,0.0,0.00932028536342841,0.48782664284937904,-1.5091625166481783e-06,496800,2.8834597561536425e-05,0.04756893617862333,0.2686220386535639,-4.347212093976952e-05,-0.3934921177275597,0.0,69,0.008409238582481163,0.0,3324.74,366,-4.196295724374709e-05
-0.0008517709999451203,0.21469215544581258,0.0,-0.0006716395219492159,0.23649606544287902,-4.644640265196814e-06,504000,5.820293494362916e-05,0.06226183616657244,0.29837516707008477,-2.403393588167847e-06,-0.5443512749206767,0.0,70,0.0024700784126648824,0.0,3324.74,365,2.2412466267678423e-06
0.0019126583518206005,0.22397273697786863,0.0,0.0019093498716581424,0.21826052717588565,-3.421477428023363e-06,511200,4.400361705616165e-05,0.05431095196764483,0.3000730047252758,-2.2798425380322578e-05,-0.21120312392080903,0.0,71,0.0017731254128371225,0.0,3324.74,365,-1.9376948023087396e-05
0.002342996034340923,0.21928251308246105,0.0,0.0023314629046918135,0.17702699170344402,6.934127521536203e-07,518400,1.038817981725605e-05,0.04953514272120422,0.3033415767723921,-2.81535313604068e-05,-0.27396998006042345,0.0,72,0.0016711252514017849,0.0,3324.74,365,-2.8846944122408275e-05
-0.0016548018825433956,0.2188519193602438,0.0,-0.0016695680630078567,0.13908452781914457,-3.702730117732757e-07,525600,7.752606852161253e-06,0.03845694040890358,0.3062261094419557,-3.833153100596534e-06,-0.13940654782785308,0.0,73,0.0013310327709256347,0.0,3324.73,364,-3.4628801030363083e-06
0.0008877607422323428,0.22550044831341856,0.0,0.0008916253819871081,0.1445192270515063,-1.6118843151657397e-06,532800,6.333734897524845e-06,0.03399535157170797,0.3055055273450398,-9.746067833261395e-06,-0.10484887120979172,0.0,74,0.0012124378214034624,0.0,3324.73,364,-8.134183528800464e-06
-0.0005019010461078974,0.22428557399187296,0.0,-0.0004965631548247263,0.1273531140023399,-6.783441541691649e-07,540000,1.7945129300171757e-05,0.03912309493348446,0.3071397078581273,-1.8386315648598835e-06,-0.10166603090034591,0.0,75,0.0012932386354223653,0.0,3324.73,364,-1.160287366320383e-06
-9.606640752536276e-05,0.2312527070909975,0.0,-0.00013517676504208373,0.12043409100935731,2.1330034753750657e-07,547200,1.8682745417694657e-05,0.04656258075707468,0.307682288657657,7.046171818337485e-09,-0.3034475702938264,0.0,76,0.0013405387661099971,0.0,3324.73,364,-2.0625408379508203e-07
0.001337214720800884,0.22608002879553368,0.0,0.0013311162430489003,0.12783376352418035,-2.33525594563971e-07,554400,5.680491840286952e-06,0.03561893959160125,0.307236017664037,-5.062294623292197e-07,-0.05613260628448593,0.0,77,0.0009856774114854468,0.0,3324.73,364,-2.7270392810881616e-07
-0.0018602063439672586,0.2262819499073047,0.0,-0.0018717451924547073,0.11760374875266165,-5.395669494248546e-07,561600,6.415846891198971e-06,0.03880315161801667,0.3078878642039166,-1.2815426738054866e-05,-0.09782712397121249,0.0,78,0.0012101495136952352,0.0,3324.7,364,-1.2275859846732196e-05
-0.0012229276724639697,0.235556567504253,0.0,-0.0011894608089653683,0.12138686990394952,1.0819826225161032e-08,568800,4.18074982300115e-06,0.028456564089899303,0.307518481609446,-8.550037059285265e-07,0.009224142719198159,0.0,79,0.0009297129445657212,0.0,3324.7,363,-8.658235338973188e-07
-0.00022404289019360726,0.22757823096736077,0.0,-0.0002441666763850153,0.1233762151106364,-2.974869405683995e-07,576000,4.718164572176691e-06,0.03098356134043859,0.3072669381530039,3.7844083498662765e-06,-0.015671216698866043,0.0,80,0.0009885046602039157,0.0,3324.7,363,4.08189548234113e-06
0.0005573749859367026,0.23359106674652405,0.0,0.0005380542803792561,0.118821319850684,-2.0184119562423057e-08,583200,4.796469202329779e-06,0.03368786675262969,0.307810047651646,-9.921462690193966e-06,0.0013988949531915985,0.0,81,0.0009676660827629958,0.0,3324.7,363,-9.9012786036325e-06
-0.0012102907446808226,0.23716841787519136,0.0,-0.0012211358554347976,0.11629947297832337,-1.1523337538608648e-07,590400,1.4629278952508926e-05,0.03620618163301941,0.3079828027614669,8.591207926531456e-06,0.00821219464931539,0.0,82,0.001062296404545867,0.0,3324.7,363,8.706441255563681e-06
0.0004605606774805377,0.23089886754317573,0.0,0.0004972789221200781,0.11373172196643376,2.0421788749383852e-07,597600,4.0633864091489905e-05,0.05215731753965239,0.30814279846019216,4.595229022122319e-06,-0.08794997586459713,0.0,83,0.0014296410344667246,0.0,3324.7,363,4.391011139532298e-06
-0.00047107323329364863,0.2313439494857658,0.0,-0.0004679519523268272,0.1207557151391329,-4.987725107367787e-07,604800,3.639258908022308e-05,0.04091885874242328,0.3076845435668686,2.491212982025325e-06,-0.03824561456426838,0.0,84,0.0011233967914571028,0.0,3324.6,362,2.9899853880760764e-06
-0.0015601931496776018,0.23724264103032294,0.0,-0.0015411039494049167,0.12852964448964313,-4.477097669128529e-07,612000,4.176462560177162e-05,0.0419552640694504,0.3069647211001979,3.5504225626173793e-06,-0.15131188524620873,0.0,85,0.0011774736150882924,0.0,3324.6,362,3.998132464238956e-06
0.00023039074195578728,0.237518301212559,0.0,0.0002615547581044233,0.11961717992745065,-4.3047985145483527e-07,619200,3.743640225358175e-06,0.028008525215493386,0.30773249038312794,-3.850762838430564e-06,0.15673177270425692,0.0,86,0.0007858889993313065,0.0,3324.6,361,-3.420282976355257e-06
-0.0004490966412141995,0.24642995415107602,0.0,-0.00044360319544365566,0.10582525259090796,-4.411121124686727e-07,626400,4.0399473931997485e-06,0.03315552087419385,0.3087008394762164,9.988270992872155e-07,0.01163976468027584,0.0,87,0.0008821157769137058,0.0,3324.6,361,1.439939242745354e-06
3.22575754796196e-05,0.24330025884426304,0.0,4.7304718672910035e-05,0.11145639568862935,-3.376871804249589e-07,633600,3.0196611194777534e-06,0.025881623143032096,0.3083414387411227,-4.179160979254776e-07,0.06053550428420147,0.0,88,0.0007179113898684322,0.0,3324.6,361,-8.022888887915899e-08
-7.36328331126897e-05,0.25128524405083486,0.0,-8.396066862089699e-05,0.10691126124194215,-1.949854357823071e-07,640800,3.554757855092865e-06,0.031194170919720026,0.30863158063992624,-1.4639462780918518e-05,0.02414448496604722,0.0,89,0.0008007876254199552,0.0,3324.72,361,-1.4444477488495074e-05
-0.0007375090775654325,0.24668403627636729,0.0,-0.0007328378010989731,0.11312453094584049,-2.9963174694496856e-07,648000,2.773070489808e-06,0.025175433447399722,0.30817388556385167,8.642173671982764e-07,0.13579800906714307,0.0,90,0.0006766456540537679,0.0,3324.72,360,1.1638491491734256e-06
-0.00016880350586843013,0.24512655596785918,0.0,-0.00017005155546299917,0.11323186147258316,-7.477201431144168e-08,655200,2.7452893629654405e-06,0.026041656162961828,0.3080418131528077,-3.1837453174902475e-06,0.14505923407733753,0.0,91,0.0006530712000580678,0.0,3324.72,360,-3.108973268972155e-06
-0.0004690043114277658,0.25493190900969603,0.0,-0.00046743650144471464,0.10048458973684955,-6.576982626627745e-08,662400,2.5408531064036265e-06,0.02543001332992895,0.3090536146599149,-7.210247205202832e-06,0.0920430854577867,0.0,92,0.0006722439419464402,0.0,3324.72,360,-7.144477471799899e-06
-0.00043084528823368276,0.2536151694021528,0.0,-0.0004286468193569297,0.10402635396532123,-3.2848309171145694e-08,669600,2.731362984926575e-06,0.02632528651168474,0.3088097318380125,6.573457901017792e-06,-0.11037281872734189,0.0,93,0.0006518779100651639,0.0,3324.72,360,6.606306192267878e-06
0.0006298087233380772,0.25647053944725523,0.0,0.0006064599499682863,0.10431042904044112,5.961901691096114e-08,676800,3.0073299511287087e-06,0.0292620707437194,0.3088107365842849,-5.616918259519801e-06,-0.05817689147575822,0.0,94,0.0007241992543804375,0.0,3324.72,360,-5.67653735806022e-06
