epoch_idx,model_prob_std,avg_q_retraced,advantage_norm,P09:episode_rewards,policy_entropy,policy_gradient_loss,PMM:episode_rewards,frames,policy_gradient_bias_correction,explained_variance,avg_q_selected,fps,policy_loss,rollout_prob_std,episode_length,P01:episode_rewards,grad_norm,q_loss
11,0.013122948041806618,-0.0025186186423525212,0.023482786021971454,0.0,2.190361221631368,5.143084951365988e-05,0.0,79200,0.0,-22.354048856099446,-0.002586497641944637,561,5.143084951365988e-05,0.01312294794867436,3325.0833333333335,0.0,0.0018877883310331,1.4731110731247554e-05
12,0.011169008941700061,-0.0019762555214886865,0.005368398277399441,0.0,2.1922995408376056,4.9369671857372546e-05,0.0,86400,0.0,-62.619263331095375,-0.0019815722558026512,550,4.9369671857372546e-05,0.011169008786479633,3324.2083333333335,0.0,0.0007520684091955078,2.6938313970011526e-06
13,0.017211275082081555,0.0008439280131521325,0.0032747558938960235,0.0,2.1839971939722695,-2.018575651163701e-06,0.0,93600,0.0,-56.444130182266235,0.0008509928379983951,547,-2.018575651163701e-06,0.0172112752062579,3324.2083333333335,0.0,0.0010283842855912913,2.897934622107338e-06
14,0.012168472198148568,-0.0008409004503240187,0.003799474138456086,0.0,2.1905300935109455,7.013485689337055e-06,0.0,100800,0.0,-42.63022594451904,-0.0007971830898895859,546,7.013485689337055e-06,0.012168472167104483,3324.2083333333335,0.0,0.0007528441283694551,1.8729941932823143e-06
15,0.012119525981446107,-0.0018210723996162415,0.021569224967000384,0.0,2.191424528757731,3.7385095576307016e-05,0.0,108000,0.0,-69.07343422571817,-0.001873880213436981,545,3.7385095576307016e-05,0.01211952588831385,3324.2083333333335,0.0,0.0016840249369483675,1.0709661118350293e-05
16,0.010929450051238139,-0.0014621362633382281,0.006913653371157125,0.0,2.1924612681070963,3.0923064802360996e-05,0.0,115200,0.0,-98.61891360282898,-0.0014426646443704764,542,3.0923064802360996e-05,0.010929450051238139,3324.2083333333335,0.0,0.0006569897084023751,3.3468594494934224e-06
17,0.013656700476227948,-0.0016017109941505489,0.021259892932311803,0.0,2.1898417087837507,3.482311986178704e-05,0.0,122400,-1.0480580411669698e-06,-14.996783462034331,-0.0015866501468740862,533,3.377506200877178e-05,0.016711323478483354,3324.3611111111113,0.0,0.0016321664621281211,1.0501836676821368e-05
18,0.016099248128714008,-0.0014525943786729983,0.009478164528476237,0.0,2.1870668196678165,3.6418131506501424e-05,0.0,129600,8.944489861625872e-06,-20.158666763882785,-0.001473797645004298,513,4.5362621235518584e-05,0.021934376080476103,3324.3611111111113,0.0,0.0007336025457104308,3.124735571617295e-06
19,0.018009166197122013,-0.000520229139129076,0.009735527391018526,0.0,2.184478686070316,7.248965260941237e-06,0.0,136800,7.77104760076734e-07,-7.980016246276401,-0.0005288118284868437,494,8.02607000334726e-06,0.026489099505894557,3324.3611111111113,0.0,0.0006949814849496113,2.459577661966626e-06
20,0.01705282394732373,-0.0009963626027856857,0.009965016932458316,0.0,2.186108550552338,2.0711168693400583e-05,0.0,144000,2.2594834576400818e-06,-6.014068460857112,-0.0009903667645816223,480,2.297065203774933e-05,0.02482780480767211,3324.3611111111113,0.0,0.0006065569012805356,2.468197350363608e-06
21,0.0182672728721555,-0.0011497909019559905,0.009176907040705878,0.0,2.1845513935284644,2.5067185651518487e-05,0.0,151200,-7.579247154444178e-07,-19.213138777681444,-0.0011393476263530649,470,2.4309260819684163e-05,0.02169867135119925,3324.3611111111113,0.0,0.0005347014311120911,2.2622060747579403e-06
22,0.019209025217683386,-0.0012833484347592509,0.009421156965272822,0.0,2.1832359261834435,2.974976905524352e-05,0.0,158400,-1.5932581581497348e-06,-10.237560088863919,-0.0012915759524258121,461,2.8156510902482253e-05,0.022377914431019535,3324.3611111111113,0.0,0.0005195342037688493,2.2471227441818685e-06
23,0.022074319400317063,-0.001605838344440652,0.007625762354847408,0.0,2.178955234686534,3.718498780766138e-05,0.0,165600,-2.2402266603826768e-07,-8.18376634814752,-0.0016252993257420177,455,3.696096517154171e-05,0.022899759491590198,3324.2291666666665,0.0,0.00042056893819598527,1.5952608312290518e-06
24,0.024822964505662053,-0.0009216817476281284,0.0067504501302767216,0.0,2.174113763495097,2.1559002520343744e-05,0.0,172800,-2.1797678285718714e-06,-4.576463807747951,-0.0009279195470171835,449,1.9379234629612917e-05,0.023738869989719538,3324.2291666666665,0.0,0.0003633784124379574,1.160785635168646e-06
25,0.02415277998103568,-0.0008762005337126856,0.006560077964178553,0.0,2.1753411969211367,1.6596057683514237e-05,0.0,180000,-2.7063036086232953e-06,-3.182839749360842,-0.0008781395060439189,445,1.3889754207128583e-05,0.026511994579304306,3324.2291666666665,0.0,0.0003422739997571544,1.0545552990216658e-06
26,0.023831123615807245,-0.0012527693501695504,0.008658310011375408,0.0,2.1760936395674153,2.560469184531522e-05,0.0,187200,-2.2749565470613644e-06,-4.069829574459917,-0.0012505044265808513,439,2.3329735286686765e-05,0.02443166359534694,3324.2291666666665,0.0,0.000430343803064976,1.6432597082202228e-06
27,0.024407878333022673,-0.0011519236231626044,0.006095324712033968,0.0,2.1750529880750746,2.781459774841067e-05,0.0,194400,6.751663759060317e-07,-130.04279383055749,-0.0011725582366714318,436,2.848976415663625e-05,0.023702433444042176,3324.2291666666665,0.0,0.00035290514992705697,1.0318860907370251e-06
28,0.026264546798694898,-0.001175236931342783,0.008137352886128057,0.0,2.171750138796196,2.245600293557651e-05,0.0,201600,8.241745041484017e-07,-3.542517872876907,-0.0011892279228768482,430,2.32801773981606e-05,0.023886091597476806,3324.266666666667,0.0,0.00040051658974950554,1.4582728065020111e-06
29,0.026693965480244036,-0.0010621126552377107,0.005732123531423023,0.0,2.1709185929746226,2.774970808184854e-05,0.0,208800,-1.6271374758074463e-07,-4.160119173701793,-0.001071803465250894,426,2.7586994323351377e-05,0.024013604245680782,3324.266666666667,0.0,0.00028720517631830296,7.953112668427605e-07
30,0.029074391995768542,1.1861426396800183e-05,0.005676408828879527,0.0,2.165955872422173,-2.7581770466223957e-06,0.0,216000,-2.4741374111034736e-08,-3.398025964749238,1.9612793150092132e-07,423,-2.7829184507517933e-06,0.026162196441883685,3324.266666666667,0.0,0.00028269772401212157,8.16964814410907e-07
31,0.02691943665195217,-0.0006767411579820509,0.006060243789381478,0.0,2.1705089634278467,1.5139064907828991e-05,0.0,223200,-1.3539728805714696e-06,-4.579216231558688,-0.0006826605438635353,420,1.3785091983862533e-05,0.024584339459416845,3324.266666666667,0.0,0.0002897978464456803,8.724165179696072e-07
32,0.02677126980071306,-0.00041988779753429444,0.0062705473893264465,0.0,2.170774598714536,9.519679114476056e-06,0.0,230400,-1.2778025356257828e-07,-24.341982429860924,-0.00043601429741095565,416,9.391898862237145e-06,0.025164869055102665,3324.266666666667,0.0,0.0003088554383448208,9.661647164074496e-07
33,0.028356827967914437,-0.0005589237053276511,0.007083749229108669,0.0,2.1677958248729827,1.4436687688889163e-05,0.0,237600,5.997757783576976e-07,-24.40335037052889,-0.0005794343940732961,413,1.5036463447477263e-05,0.025462310428766087,3324.266666666667,0.0,0.0003549544469827914,1.1822907216604619e-06
34,0.029653146649420103,-0.0006778206848766135,0.005697078922185701,0.0,2.165285424687875,1.5162812455520254e-05,0.0,244800,-7.84274940983501e-07,-4.2787271057818295,-0.0006754803457794189,411,1.437853749522705e-05,0.024114009303844008,3324.3055555555557,0.0,0.00028395470912170856,7.637456543267408e-07
35,0.031412946059437535,-0.00034745937301508214,0.0053637592771097345,0.0,2.161470772624016,1.2510002892455788e-05,0.0,252000,-4.972726904835355e-07,-3.83745098782516,-0.00034711002383831395,408,1.201273015887502e-05,0.02739103949138471,3324.3055555555557,0.0,0.0002586583660607425,6.332817055597563e-07
36,0.0332152691929202,-0.0004966705764047855,0.005133948171239195,0.0,2.1576208536681674,7.188295432995017e-06,0.0,259200,1.512263741200998e-07,-3.132248163294224,-0.0005016994478927022,406,7.339521823759862e-06,0.028440569446880434,3324.3055555555557,0.0,0.0002591313432183057,6.234950146447788e-07
37,0.032391276877476935,-0.0008603332821266358,0.006226810058797512,0.0,2.1595003441244205,1.6132157149063125e-05,0.0,266400,-3.494287505729436e-06,-3.0625253359847284,-0.0008620240512045689,403,1.2637869691682454e-05,0.027289420051633245,3324.3055555555557,0.0,0.0002976901835558062,8.026049378794893e-07
38,0.033020153980746515,-0.0006887556168207777,0.0049796080098328975,0.0,2.1580877574568706,1.7905051152519085e-05,0.0,273600,5.780423511799836e-06,-119.59482864886995,-0.0007175132308913225,402,2.368547471934425e-05,0.027186797528586812,3324.3055555555557,0.0,0.00028776474354785694,6.365557589939539e-07
39,0.03331550670905955,-0.0005394438178427213,0.0065637156980607415,0.0,2.157545234986714,1.6720061921180754e-05,0.0,280800,-2.4179907890641512e-06,-3.682529633305376,-0.0005430891342811741,400,1.4302071091631454e-05,0.02777609556854244,3324.2261904761904,0.0,0.00029402541757868263,8.578417035869685e-07
40,0.032200110997174146,-0.00034645405113106656,0.004691409088537433,0.0,2.1599200528880163,8.05236443080028e-06,0.0,288000,-1.593046980923815e-06,-6.349460397328952,-0.00034142156941860825,397,6.459317564507019e-06,0.026119258920155906,3324.2261904761904,0.0,0.00022578449847805205,5.100437670327639e-07
41,0.033641914474117574,0.0002957075955298201,0.004805976330332991,0.0,2.1565141518753044,-5.479804346397322e-06,0.0,295200,5.178982191763879e-07,-2.9242130235539228,0.0002956852255462604,395,-4.961906146227481e-06,0.028716111113021654,3324.2261904761904,0.0,0.0002158748285442474,5.148910887367266e-07
42,0.0327516078364311,-0.0003733709231015273,0.004449487974451148,0.0,2.1587247111841483,6.309702859697254e-06,0.0,302400,2.411025664301036e-07,-3.604127616269721,-0.000384143890531037,394,6.5508053875065445e-06,0.025933326083856324,3324.2261904761904,0.0,0.00020347017844952274,4.613433951700724e-07
43,0.03301445607036825,-0.0003565935353037671,0.00519507041448301,0.0,2.158113793336525,8.092662151029565e-06,0.0,309600,-1.2150106763927463e-06,-16.764590986330045,-0.0003495690981219228,393,6.877651396389147e-06,0.02830683134924916,3324.2261904761904,0.0,0.0002369802526954682,6.117128584280923e-07
44,0.03282934004099553,-0.00025927133938769963,0.005275279580808058,0.0,2.1585104644599586,7.088148613847885e-06,0.0,316800,-1.0269320965646923e-06,-15.825196224191314,-0.0002582288743774679,392,6.061216564029689e-06,0.028302561204489405,3324.2261904761904,0.0,0.00025488872711216853,6.301839866107006e-07
45,0.03185416268012313,-7.771476750580976e-05,0.005011522776082131,0.0,2.1605927340883424,2.9535129833530335e-06,0.0,324000,-7.823804816030204e-07,-4.481077231888576,-8.380942940671384e-05,390,2.171132561772782e-06,0.02845166470340537,3324.3125,0.0,0.00022420454914183613,5.288197688258298e-07
46,0.031632029177281,0.0003407840499372112,0.004275993529075687,0.0,2.1609290732403914,2.233753868293643e-07,0.0,331200,-1.3099145304348167e-06,-5.0614888580514,0.000343700414975968,389,-1.0865392205990546e-06,0.02768993856511005,3324.3125,0.0,0.00019766367114989154,4.0605819991906675e-07
47,0.031311308209976504,0.00035868459137752384,0.004240694899150791,0.0,2.1616044940361903,-1.0940970073069445e-05,0.0,338400,-1.0230260989722918e-06,-3.4710085369670196,0.0003698208007779338,387,-1.1963996171435803e-05,0.0275243158580824,3324.3125,0.0,0.00018891420669799137,4.0099497097877645e-07
48,0.030165327688871278,-0.00010052167025226785,0.005392843615748764,0.0,2.163982591610106,4.172847003780863e-06,0.0,345600,-1.4355833144861324e-06,-3.0235455292605224,-9.765939361430233e-05,386,2.7372636499771865e-06,0.02703730533609078,3324.3125,0.0,0.00022627775760259073,5.77233323839033e-07
49,0.030247502800239814,-9.146277426311142e-05,0.004175736675339673,0.0,2.1637526781123784,2.4138879863673986e-06,0.0,352800,7.56972827203196e-07,-21.34827095245085,-9.476004911331103e-05,386,3.1708608134291383e-06,0.02825295217202178,3324.3125,0.0,0.0001992975560312165,4.20407048329493e-07
50,0.030833982699107202,-0.00010109878982813737,0.005650518453464703,0.0,2.1625331781307855,4.491119351869987e-06,0.0,360000,-4.806316846408955e-07,-3.79088000334208,-0.00010258614429686993,385,4.010487702340281e-06,0.02729727145358329,3324.33,0.0,0.00024522328834743125,6.43064675719202e-07
51,0.030043508087866325,-5.6747616874764354e-05,0.003869013856363372,0.0,2.164109949617789,1.637256301352957e-06,0.0,367200,-5.923929371615739e-07,-10.030808834839593,-5.8383655157538464e-05,384,1.0448634238348671e-06,0.02936213176298354,3324.33,0.0,0.00017374679076798477,3.543124167271264e-07
52,0.03179600545573405,0.0006914232216323709,0.004183221273139966,0.0,2.1604222151254335,-1.6084133487720823e-05,0.0,374400,2.771143167586094e-07,-4.086286765026065,0.0006912352717915788,383,-1.5807019152600902e-05,0.029112861675403823,3324.33,0.0,0.00018439020017714294,3.7383262098434687e-07
53,0.030926714773778587,-0.00011797523938985406,0.0042720419953747955,0.0,2.162290829823761,3.532239618941169e-07,0.0,381600,-7.697071274633674e-07,-4.905239095995925,-0.0001117990226883807,382,-4.164831100706336e-07,0.02878076843264683,3324.33,0.0,0.00018052764851296679,4.125840680465955e-07
54,0.0316966623129944,-0.00018142271598117798,0.00506674878893709,0.0,2.1606508688825774,7.607297131630069e-07,0.0,388800,1.7851175930296728e-07,-10.97321855419212,-0.00019358887856510567,381,9.392414699196748e-07,0.028213182779413367,3324.33,0.0,0.00022162174604863262,5.58930350046235e-07
55,0.032781113520235064,-0.00026689513907274975,0.004759384682300382,0.0,2.1582890168636566,4.97603048765021e-06,0.0,396000,6.013466417499107e-07,-14.591208165718452,-0.00025987539458740335,381,5.577377176699709e-06,0.028351580861305434,3324.33,0.0,0.00021250252420144377,5.017259136378598e-07
56,0.03407657766951219,-0.00031354465623085814,0.005010163610291091,0.0,2.155420876533266,8.843135471561249e-06,0.0,403200,1.4429113646327908e-07,-4.956322929021069,-0.0003229783428376938,380,8.987426597253601e-06,0.028754207749589884,3324.33,0.0,0.00021765930815586293,5.645642607859083e-07
57,0.03541254131478213,0.00022267070617783158,0.0037968207673034467,0.0,2.152305352334623,-1.506870354802252e-06,0.0,410400,3.7717081146713413e-07,-5.780604334032094,0.00022045753186841378,379,-1.1296996025691e-06,0.02985963783764019,3324.33,0.0,0.0001677943283497874,3.0647043190809597e-07
58,0.03630803753160919,0.00035566575361914107,0.0036043361363305732,0.0,2.150142309862355,-8.965046384158062e-06,0.0,417600,-1.2318018540392654e-06,-4.755172580314506,0.00036471040683733826,379,-1.0196848223258468e-05,0.03238479895363577,3324.33,0.0,0.00016448791540632152,2.9183609388407085e-07
59,0.034398273901629535,-0.00029409926338743505,0.004866495047075052,0.0,2.154578419346658,5.146659874495997e-06,0.0,424800,-2.0811531658047162e-07,-3.4083184215213578,-0.0002934321100133557,378,4.938544576151661e-06,0.029335858094402482,3324.33,0.0,0.00019987331153057498,4.680845820757642e-07
60,0.03442162363962443,-0.0003231935214982571,0.004030944294982301,0.0,2.1545016813814324,5.487529029741564e-06,0.0,432000,1.620557874723373e-07,-21.595534898241358,-0.0003214738139769194,378,5.649584877231078e-06,0.030243307113470067,3324.33,0.0,0.00018161051179655432,3.4817858711484083e-07
61,0.03506646074670017,-0.00032985799530348066,0.005419941632473311,0.0,2.1529452755495355,5.947925479513023e-06,0.0,439200,1.4966205349910063e-07,-3.611850392135678,-0.0003333982062603205,377,6.09758756016442e-06,0.03061825149406792,3324.4,0.0,0.00022615084174248764,5.588699360115902e-07
62,0.036020523304188694,-0.00032852432983471045,0.003563141516761216,0.0,2.1506349607939437,8.207227157359676e-06,0.0,446400,-4.2393703779110587e-07,-8.579126937450871,-0.00033291569542139796,376,7.783289983814828e-06,0.03023150927882405,3324.4,0.0,0.00015428888774218368,2.883117086631716e-07
63,0.037905886713186926,0.0003407096080507145,0.003875932258262849,0.0,2.1460491708682214,-2.6163502893671e-06,0.0,453600,2.2702696703911317e-07,-4.0542692069569535,0.0003401838664686905,376,-2.3893233026253307e-06,0.031900331585864236,3324.4,0.0,0.00016741882553849964,2.976555721931504e-07
64,0.036130046969102256,-0.00022683559508564823,0.003978577354016976,0.0,2.150293416011901,1.1989988488918492e-06,0.0,460800,-9.823246368127649e-07,-3.9762203354731436,-0.0002240879057908676,376,2.1667418888596133e-07,0.029991021529061804,3324.4,0.0,0.00016976906855228804,3.10736884244749e-07
65,0.035532166727515274,-0.00020207116871881446,0.004919129740759264,0.0,2.1517386600875463,4.447321144507931e-06,0.0,468000,2.917703784483825e-07,-7.990980503199808,-0.0001959991692266042,375,4.739091479828127e-06,0.03033767693633945,3324.4,0.0,0.0002164243879942377,4.445964497829281e-07
66,0.036899021121638786,-0.00044821188860383196,0.004609884619737853,0.0,2.148440432066009,9.882364173034701e-06,0.0,475200,1.0896927034954309e-06,-13.0035214889696,-0.0004507892910547379,374,1.0972056836446124e-05,0.031012585236735286,3324.4,0.0,0.0001971408976196659,3.985152017848868e-07
67,0.03728975221430932,-0.0005322027585136897,0.004842232304953825,0.0,2.1474281343865016,1.3117062339220966e-05,0.0,482400,3.82344893399372e-07,-4.526040762648696,-0.0005298798620559091,374,1.3499407234773209e-05,0.030538587066093602,3324.53,0.0,0.00020257869482002053,4.583186500347948e-07
68,0.03767991827150422,-0.0003066264776571091,0.0035636954679744864,0.0,2.1464425278056867,8.317433966462814e-06,0.0,489600,1.804302685503076e-07,-9.206961275839774,-0.00030945554968470616,373,8.497864226492623e-06,0.03125485507734416,3324.53,0.0,0.0001629296037220602,2.707023708319053e-07
69,0.03908375863370205,-2.0190352820969162e-05,0.0032321795851541013,0.0,2.1428571116735062,-8.652472807754853e-07,0.0,496800,-1.1986054216999303e-06,-5.585444320899153,-1.2451714973726746e-05,373,-2.0638526952650987e-06,0.03372991560256138,3324.53,0.0,0.00014876763828254675,2.2626268856761385e-07
70,0.03751690134923491,-0.0004685431132245159,0.004482012421600909,0.0,2.146705445713467,9.574193306226183e-06,0.0,504000,8.11032266593909e-07,-4.494224186771445,-0.00046711443226810285,373,1.0385225525876902e-05,0.03248847246170044,3324.53,0.0,0.00019284050123494646,3.903042385511313e-07
71,0.036988360924577274,-0.00027600340418481147,0.0039091229684774555,0.0,2.1478827014801998,6.5243718017983695e-06,0.0,511200,1.829436438322777e-06,-19.26444281724158,-0.00028556169389467245,373,8.353808264857997e-06,0.032385305653020696,3324.53,0.0,0.0001714974879156724,3.276967812812342e-07
72,0.03718648674232619,-0.00026299749333038414,0.005239636536977728,0.0,2.147322154754684,5.676878108234447e-06,0.0,518400,8.033756732708128e-08,-4.473799243399075,-0.0002645171508221925,373,5.757215736927326e-06,0.03152139381712509,3324.53,0.0,0.000216449051965045,5.053063269048919e-07
73,0.03708051778371175,-0.00023334396161786458,0.0033262007738705033,0.0,2.147531008083354,6.6199658480258454e-06,0.0,525600,-7.14854505011912e-07,-8.058746394314777,-0.00023363683308659305,372,5.905111361965875e-06,0.03255769461262774,3324.6,0.0,0.0001393953790088909,2.250752579235493e-07
74,0.03891964216228752,0.00016612370188095302,0.0034578441133716192,0.0,2.142988003908642,1.0558618450814365e-07,0.0,532800,7.915854683663492e-07,-8.648382237832696,0.0001660860625836918,372,8.971716388241621e-07,0.0327287455766447,3324.6,0.0,0.0001495618223329399,2.5471582397997565e-07
75,0.03759438333269558,-0.0003664262791386957,0.003742466197633898,0.0,2.1463217081766737,5.592087229779657e-06,0.0,540000,-9.827719253567708e-08,-4.137314964047472,-0.00036179479557540793,371,5.4938099974575684e-06,0.03134429898199471,3324.6,0.0,0.00015994529005246727,2.7379425258525846e-07
76,0.037109501570088674,-0.0003554710593484815,0.004926187584860984,0.0,2.147606870106288,7.295905228815212e-06,0.0,547200,8.437945975451293e-07,-4.779495540471777,-0.0003598602189679084,371,8.139699872413285e-06,0.03202124502504904,3324.6,0.0,0.00020479560052746553,4.470209508568734e-07
77,0.037517381806133523,-0.0002934649514994211,0.003991248691006423,0.0,2.1465724497087417,4.230793552207637e-06,0.0,554400,1.2681124982117176e-06,-14.560555625217303,-0.000303007999621095,371,5.498906032293746e-06,0.03277207102323512,3324.6,0.0,0.00016921785507321218,3.1375918742700237e-07
78,0.039697435894365515,-0.00029082146323039374,0.004560068538151896,0.0,2.140979615406614,5.073692940428517e-06,0.0,561600,5.087354406718148e-07,-4.9671759753580735,-0.0003054525079186053,370,5.5824283735473e-06,0.03155591235469674,3324.82,0.0,0.0001976700218318378,4.060425207958807e-07
79,0.04090954168456436,-0.00010476365242381952,0.0035416369699478216,0.0,2.137844034722357,5.86529512600001e-06,0.0,568800,3.645891476289865e-07,-6.7821182980638905,-0.00010503756793150448,370,6.229884225747366e-06,0.03319391724933073,3324.82,0.0,0.0001525687597568746,2.45751816386262e-07
80,0.04220996119579665,6.847397804207015e-05,0.0034745788754854986,0.0,2.134467069683252,-4.274811502566141e-06,0.0,576000,-3.186882895539566e-07,-3.890184221270066,7.182077285664436e-05,369,-4.593499776889669e-06,0.034218999978238664,3324.82,0.0,0.00014599702650233074,2.4036570608667663e-07
81,0.04057265768064156,-0.000291938452318795,0.00420794237643205,0.0,2.138647636809046,5.861095111235556e-06,0.0,583200,7.257799728857583e-07,-4.9825098920885535,-0.00029285376003826966,369,6.586875103145816e-06,0.03432281851458052,3324.82,0.0,0.00017215350463863974,3.567588444733063e-07
82,0.04074271274799552,-0.0002592727611086986,0.003984063860490486,0.0,2.138090621437976,6.44902669929196e-06,0.0,590400,1.117760000168962e-06,-10.517259517435042,-0.00026387592855716595,368,7.5667866606247796e-06,0.03287604100334522,3324.82,0.0,0.00016703857990599355,3.078154576158379e-07
83,0.04217933111636844,-0.0003520731910294995,0.00483386889621326,0.0,2.134182310741415,4.89957937401397e-06,0.0,597600,1.0454271322520138e-06,-5.918463597731301,-0.00035561363521070935,368,5.9450064673386155e-06,0.034068328535612966,3324.82,0.0,0.00021019569711476236,4.3023213558520423e-07
84,0.043042493863031266,-0.0003119311704284204,0.0034795393853756457,0.0,2.1317839615307155,6.764102922842438e-06,0.0,604800,2.5500236890384896e-07,-8.234540727625763,-0.0003158641912104651,368,7.019105295510614e-06,0.034249852430444976,3324.86,0.0,0.0001531087114657223,2.532573392750451e-07
85,0.04525602127371168,4.934917077812627e-05,0.0034759342806019865,0.0,2.1256015123765937,4.214136705081209e-06,0.0,612000,6.822735604538638e-07,-5.923864291682445,5.029616705667858e-05,368,4.896410229012612e-06,0.036783849412585216,3324.86,0.0,0.00014966182760935818,2.2810809325638048e-07
86,0.04428991946188832,-0.00026429370466865147,0.003474127203822375,0.0,2.1283226176406855,3.180868556950711e-06,0.0,619200,3.51327101983342e-07,-4.6067578177096005,-0.00026849765571430466,367,3.532195673020631e-06,0.034007623476303754,3324.86,0.0,0.00015220120080200708,2.3775046475746126e-07
87,0.04407784502804566,-0.00043056326547578357,0.004951178153813452,0.0,2.1287729223517626,7.39190219415855e-06,0.0,626400,1.578676204075729e-06,-4.113432003339074,-0.00043355831105495595,367,8.970578414464695e-06,0.03388344539717572,3324.86,0.0,0.00019475013255227934,4.151028433263863e-07
88,0.04530002349281632,-0.00037265441179019834,0.0038080400092095927,0.0,2.125320295607774,7.666603975095938e-06,0.0,633600,2.5869199709605315e-06,-13.92528861466288,-0.0003802079517829824,366,1.0253523960876173e-05,0.03459654891356814,3324.86,0.0,0.0001730647659286827,2.7859068157744797e-07
89,0.046189183643945156,-0.0003343705840311042,0.004594372598447889,0.0,2.12265840651497,8.017866793407409e-06,0.0,640800,-3.175227614371853e-07,-3.55152133623759,-0.00034570976654611026,366,7.700344007689962e-06,0.03510938112978779,3324.98,0.0,0.00019359317451511722,3.9166930445151793e-07
90,0.046035569189855505,-0.0001461350684584908,0.0033094959736180503,0.0,2.123068630575503,5.032535930776658e-06,0.0,648000,2.426439981472824e-07,-5.852726111444373,-0.00014873001999684334,366,5.275179930458281e-06,0.03525445620758489,3324.98,0.0,0.00013719048373304123,2.0333873340859604e-07
91,0.048028677501986736,0.00017937081127562487,0.0036725987529466963,0.0,2.1173895020554303,-7.5849884766688286e-06,0.0,655200,9.980841882511057e-07,-3.915483830704418,0.0001803044183132938,366,-6.586904294557244e-06,0.03762610648330005,3324.98,0.0,0.00015929829037125088,2.41865847389414e-07
92,0.04658370381354222,-0.00025549685201024043,0.003998801341482759,0.0,2.1214438218382927,5.819478992224537e-06,0.0,662400,1.5621371592567175e-06,-4.311556383401313,-0.00026060649830230223,365,7.381616116719161e-06,0.0356052898588743,3324.98,0.0,0.0001649601236420244,2.927701837363957e-07
93,0.04729261456382652,-0.0001717838161991155,0.003949116749581807,0.0,2.119190101264015,3.056517887635327e-06,0.0,669600,1.9406585141858894e-06,-15.038434945633488,-0.00018149940855270383,365,4.99717649615507e-06,0.03636923820874284,3324.98,0.0,0.0001727718607593018,2.680146155980317e-07
