policy_entropy,model_prob_std,policy_gradient_loss,advantage_norm,P09:episode_rewards,policy_loss,epoch_idx,avg_q_retraced,P01:episode_rewards,explained_variance,episode_length,fps,grad_norm,policy_gradient_bias_correction,PMM:episode_rewards,q_loss,rollout_prob_std,frames,avg_q_selected
2.1777162472407023,0.02178273027141889,0.00019732059566498114,0.04283330790543308,0.0,0.00019732059566498114,11,-0.009801858911911647,0.0,-9.496387418111166,3323.9166666666665,377,0.004394250584266689,0.0,0.0,3.203760636694142e-05,0.021782730085154373,79200,-0.009883826908965906
2.180448309580485,0.020421917426089446,0.0001833075293689035,0.010260077938437463,0.0,0.0001833075293689035,12,-0.006897624333699544,0.0,-18.152966467539468,3324.5833333333335,385,0.0012622941807906682,0.0,0.0,5.005592292188036e-06,0.020421917922794817,86400,-0.0069585606300582485
2.181958071390788,0.019512213580310345,0.000129128196219123,0.004970937067021926,0.0,0.000129128196219123,13,-0.005656047413746516,0.0,-12.48600500424703,3324.5833333333335,392,0.0009400797428964805,0.0,0.0,2.4216435699978927e-06,0.01951221376657486,93600,-0.005711104612176617
2.1814547459284466,0.01986246102799972,0.00011235247520744452,0.004489612889786562,0.0,0.00011235247520744452,14,-0.005323501319314043,0.0,-13.156645393371582,3324.5833333333335,399,0.0005279036874416945,0.0,0.0,1.1983296076323312e-06,0.019862460903823376,100800,-0.005380312244718273
2.175213019053141,0.023385244732101757,0.00014496411464885264,0.043015532288700344,0.0,0.00014496411464885264,15,-0.007172657673557599,0.0,-22.30579210917155,3324.5833333333335,406,0.004424804810523514,0.0,0.0,2.850394505742315e-05,0.023385244918366275,108000,-0.0071684524494533735
2.1736917813618977,0.024411109959085783,7.893645518682509e-05,0.012611013328811775,0.0,7.893645518682509e-05,16,-0.004328304862913986,0.0,-21.884618059794107,3324.5833333333335,412,0.0012828135551066105,0.0,0.0,7.0490908621915574e-06,0.024411110021173955,115200,-0.004386819208351275
2.1702582299193263,0.026163799585949252,4.1216100088103095e-05,0.03610398337483698,0.0,4.2760800998361704e-05,17,-0.002306302097630358,0.0,-6.737360781852645,3324.527777777778,413,0.0033063257415936803,1.5447009826047785e-06,0.0,2.094584577567332e-05,0.03214292713692264,122400,-0.0024361902022375934
2.1590440180093524,0.03134520731068083,-2.722817075991427e-05,0.01847312298713304,0.0,-1.4908713624407258e-05,18,0.0016829881061141984,0.0,-5.25427084846629,3324.527777777778,405,0.0016859119734339329,1.2319457242289182e-05,0.0,5.829982840554391e-06,0.03774246642343877,129600,0.001691750130780819
2.149270286096467,0.035096144730166076,-1.7967418783795225e-05,0.015947704697517488,0.0,-2.4048075335615853e-06,19,0.0008852417628059766,0.0,-4.69164335686063,3324.527777777778,401,0.0014493935067572865,1.5562611519373416e-05,0.0,4.222893950244592e-06,0.03740284390814071,136800,0.0009024261264588829
2.1279544154802954,0.0426332549271839,-2.0241258461203372e-05,0.019711656046417787,0.0,-3.1759090363324046e-06,20,0.0006952824453605536,0.0,-6.275659973933584,3324.527777777778,399,0.0016010196826224744,1.706534923408122e-05,0.0,5.752617515110754e-06,0.04371840076387993,144000,0.0007054864544059254
1.9668053181613507,0.08277424503440335,-3.238936445555622e-05,0.02428792733568473,0.0,1.867422255814026e-05,21,0.0016772376355374144,0.0,-29.907914312424257,3324.527777777778,396,0.002753912559855152,5.1063586804958915e-05,0.0,7.177603430381729e-06,0.05107504486647928,151200,0.0016419961725449913
1.6800287275818346,0.13446146691575495,6.407415767591812e-05,0.03750061085945416,0.0,8.304186781822557e-05,22,-0.00305765410654148,0.0,-36.07105428828735,3324.527777777778,394,0.005766886046976425,1.896771029683542e-05,0.0,1.6118152458029698e-05,0.06737214656140854,158400,-0.003150053322755344
1.8997205860416095,0.09536938964017416,-8.016332068883909e-05,0.02047530241345564,0.0,-7.625905326747247e-05,23,0.004521135294222034,0.0,-7.984778873697013,3324.5416666666665,391,0.0020810784932016,3.904267522228382e-06,0.0,6.057226086972485e-06,0.06263698504043695,165600,0.00458233485928744
1.8482808394879888,0.10689376082921784,-4.5541218314006734e-05,0.018486513106193068,0.0,-7.297802950333033e-05,24,0.002461690678207558,0.0,-5.11955123539955,3324.5416666666665,389,0.0014852754977333293,-2.743681092252946e-05,0.0,4.432577769906085e-06,0.06978366863357012,172800,0.002544582742063405
1.8953474558661225,0.09769609159469686,-6.182429102793283e-06,0.01639552533051871,0.0,-8.118648134635054e-06,25,0.00018328842460923914,0.0,-8.656526983843909,3324.5416666666665,387,0.0013265501429035496,-1.936219292458321e-06,0.0,3.5879980581709047e-06,0.065417860525675,180000,0.00016294573382996503
1.6579937779863274,0.13919583833505395,-5.7221607999756234e-05,0.030827498167208995,0.0,-2.08158537321247e-05,26,0.0026154359341735503,0.0,-4.164296913700587,3324.5416666666665,384,0.0026497529390500235,3.640575396814723e-05,0.0,7.601795004067879e-06,0.07972609011241347,187200,0.002531374357214366
1.4136960777876868,0.17644670261200038,-3.2891362195619485e-05,0.02407633067498436,0.0,-3.777281999020533e-05,27,0.0031188916259993673,0.0,-9.523774497910379,3324.5416666666665,383,0.0015932027896095084,-4.881457759972528e-06,0.0,4.420796178509961e-06,0.09820297220550045,194400,0.003159407635619541
1.2873694559979059,0.194070837622676,-3.5280672347283205e-06,0.03785987331332373,0.0,-8.730362374216208e-06,28,0.00013350318095410967,0.0,-2.241392047014186,3324.5,381,0.0023921452168235114,-5.2022952409295075e-06,0.0,8.00653128885537e-06,0.10148839251995678,201600,0.00022880622470876436
1.4415465410584836,0.1724873107748071,8.68181002815767e-06,0.021957167398411657,0.0,8.363898772739682e-06,29,-0.0016223427368499365,0.0,-2.6410460632807253,3324.5,379,0.001234615311198476,-3.179115508550974e-07,0.0,3.4692559220132217e-06,0.10572852102217155,208800,-0.0016585697289412662
1.4531663311663128,0.17124384794147712,1.8695771320265084e-05,0.020626957897800908,0.0,1.1729222871410784e-05,30,-0.001019531884450107,0.0,-3.6726662511910715,3324.5,378,0.001313797248745556,-6.9665485118918465e-06,0.0,3.2364221545402903e-06,0.10847864011258242,216000,-0.0009842313454370764
1.4441877248015984,0.17221096326276744,-1.6853924097025205e-05,0.024039214914911008,0.0,-1.2569910751194563e-05,31,-5.461107730634816e-06,0.0,-3.1615286498504966,3324.5,377,0.0015061906639138969,4.284013549016543e-06,0.0,4.050933094347483e-06,0.10483926488470938,223200,-4.8855684550447325e-05
1.2952109807871635,0.1925966705488307,-9.094319100218703e-06,0.028226478784049432,0.0,-6.692622198641634e-06,32,-6.252184551163639e-06,0.0,-3.884120497514331,3324.5,376,0.001717960875273525,2.4016966020596226e-06,0.0,4.7407312593572025e-06,0.11512686947996299,230400,5.54610049968169e-06
1.277746682589647,0.19345817291232012,-1.2626366203593402e-05,0.03126072715678549,0.0,-1.1861998575288122e-05,33,-0.001991244352013969,0.0,-2.895765996622661,3324.5,375,0.0019238917507933997,7.643678764143065e-07,0.0,5.5115031836509676e-06,0.12115841547175057,237600,-0.002002364678267599
1.311207479650066,0.18809041783489558,3.4583503289385195e-05,0.025464155249117142,0.0,3.0349676183747938e-05,34,-0.0031913426789660225,0.0,-2.341663897567325,3324.6388888888887,372,0.0015176391721163152,-4.233827390292914e-06,0.0,3.954667639063028e-06,0.11945193501706752,244800,-0.0031903174442975786
1.3237753816382594,0.1863699990782946,6.3069110326439305e-06,0.02120777025074906,0.0,1.6284259048983645e-06,35,-0.0012076658880281778,0.0,-10.679782657266921,3324.6388888888887,371,0.0011894751410118818,-4.678484891764849e-06,0.0,2.8498905025551235e-06,0.12478820220266701,252000,-0.0011958418899653395
1.3101467743900144,0.18898021684783037,8.748822362194446e-07,0.02009968294235784,0.0,-1.4364270701000688e-06,36,-0.0005985506985865046,0.0,-6.310977082626072,3324.6388888888887,370,0.001140711100874069,-2.3113092782840802e-06,0.0,2.492566260071525e-06,0.1281595275927283,259200,-0.000589509298149984
1.284367280343853,0.19276058049823241,-1.9857460784909943e-05,0.030313685669492267,0.0,-1.371685585159607e-05,37,0.0003453995811195522,0.0,-2.301894243135654,3324.6388888888887,370,0.001877709479428319,6.140604815139501e-06,0.0,4.76931595422773e-06,0.13271528201936572,266400,0.00030698476501524234
0.9597828849519371,0.23289524386523577,-4.2338589434143496e-05,0.026833020695420498,0.0,-4.092169453614318e-05,38,0.0022675551418566134,0.0,-5.140517816461584,3324.6388888888887,368,0.001264771977138626,1.416894417385604e-06,0.0,3.428963955056582e-06,0.14299246249444506,273600,0.0022752955386844136
0.723050668144983,0.2581971435781036,-6.853764289992738e-06,0.03911393889163192,0.0,-9.04015392893237e-06,39,-0.0023336286942919416,0.0,-1.4993009569152953,3324.5714285714284,367,0.001637575316558025,-2.1863899135266216e-06,0.0,5.9102931079357474e-06,0.15361238435975144,280800,-0.0022711241046370506
0.8047156438160511,0.24951744665209424,1.8507698490945284e-05,0.024500286332319276,0.0,1.7660246856372566e-05,40,-0.0025117119461102112,0.0,-1.4662592375956511,3324.5714285714284,366,0.000969564584094424,-8.474517201207535e-07,0.0,2.817191588088688e-06,0.15634784037907604,288000,-0.002540224065823067
0.8079676917179551,0.24905507892961543,-6.530531903210759e-06,0.02264632912500587,0.0,-6.8180583371408836e-06,41,0.0003587826549787124,0.0,-50.618174070116716,3324.5714285714284,366,0.0009463003466748446,-2.8752650543147224e-07,0.0,2.395209154612252e-06,0.15911529573833658,295200,0.0003208937195991201
0.8094742135900669,0.24859021911663673,-1.7823571196550374e-05,0.02730199919398517,0.0,-1.754069260588766e-05,42,0.0010668929065265956,0.0,-1.3905984605099788,3324.5714285714284,364,0.0010922846725761322,2.8287841133853266e-07,0.0,3.049420479568542e-06,0.1620789621350548,302400,0.0010790498258981243
0.7292580030327407,0.2566623954111536,-1.7227404156093073e-05,0.03127087973029498,0.0,-1.7540277970262898e-05,43,0.0007701629329633198,0.0,-2.0520028390917084,3324.5714285714284,364,0.0011507439200373407,-3.128736239288425e-07,0.0,3.758532376983743e-06,0.16784410373462313,309600,0.0007818341664543022
0.6613786791288664,0.263611934198037,-2.2596052308340607e-05,0.030257151275198717,0.0,-2.263993298282468e-05,44,0.0006721973519062211,0.0,-2.12143058432,3324.5714285714284,364,0.0011557055338299324,-4.388076169045478e-08,0.0,3.6045783474600614e-06,0.17593498574628955,316800,0.0006769604500651721
0.6754593527159363,0.26259747501718933,1.6286310839408364e-05,0.02801631263585357,0.0,1.6157124822309357e-05,45,-0.0012815181001984916,0.0,-1.3107179752212985,3324.4479166666665,363,0.0010455405682758695,-1.2918610205256872e-07,0.0,3.203562381546159e-06,0.17287140433435083,324000,-0.001260621660295381
0.6996205109168614,0.2603067903338917,-3.581826591645315e-06,0.021302814161222757,0.0,-3.4955753474459727e-06,46,-0.00031764364438060665,0.0,-4222.847318538393,3324.4479166666665,363,0.0007613763322264609,8.625129536817827e-08,0.0,2.0723131964983536e-06,0.17908158635020885,331200,-0.00033050789372586524
0.6764912763545438,0.2627100235152812,-2.5004757484763346e-06,0.02152686142707973,0.0,-2.3241720057357596e-06,47,0.0003478641396879308,0.0,-6111.615825246928,3324.4479166666665,362,0.0006672888947634876,1.7630385459937646e-07,0.0,1.9247628773047617e-06,0.17877822749789743,338400,0.00034050010883487317
0.6285012995525872,0.2673014972405172,-1.6602993691965861e-06,0.030002587919706725,0.0,-2.269652856871527e-06,48,-0.000599826276633063,0.0,-1.1513987720871326,3324.4479166666665,361,0.0010886675588362323,-6.093536004355948e-07,0.0,3.125720528114961e-06,0.17659396568986085,345600,-0.0005606505772768692
0.6306494088754767,0.26694236265485566,1.8265182433072909e-06,0.021812682009121762,0.0,1.8303883236212614e-06,49,-0.0006608387765308898,0.0,-5.686764023210952,3324.4479166666665,361,0.000718967861363507,3.869754781673455e-09,0.0,1.9927815088285346e-06,0.185692980425659,352800,-0.0006766231615376465
0.6745806803542468,0.26269349696380756,4.3942909320616825e-07,0.03353530627595896,0.0,-9.237368608807524e-08,50,-0.001845036715266548,0.0,-1.0567204820021752,3324.67,361,0.0013484735322939713,-5.31802740600051e-07,0.0,3.6711503862897466e-06,0.1959705161232324,360000,-0.0018176150061238636
0.6582505619717279,0.26431293226187186,8.867542986919359e-06,0.019902173138894193,0.0,8.7557521273524e-06,51,-0.001530254094439253,0.0,-2.667424220566626,3324.67,360,0.0006427408696285734,-1.1179095105016089e-07,0.0,1.606259341918999e-06,0.1906471031862291,367200,-0.0015462385448487327
0.6628035897300358,0.2637751615800397,-3.7809936070299863e-06,0.019846795108681186,0.0,-3.4939680296711765e-06,52,-0.0006360368746920367,0.0,-957648853.262828,3324.67,360,0.0007018721677751094,2.870254000728079e-07,0.0,1.7442794258857648e-06,0.19361857521254075,374400,-0.0006614961090304071
0.672153186555262,0.26292789218247564,3.142184808597395e-06,0.022362155778242385,0.0,3.156715269147259e-06,53,-0.00023043907090557395,0.0,-1.7905317264140916,3324.67,360,0.00076345614424557,1.4530242931130049e-08,0.0,2.0325264565596582e-06,0.19231030959754236,381600,-0.00022388180922827992
0.6773746883916475,0.26232370342211747,-1.766379605455265e-06,0.024882611821323366,0.0,-2.2582056884521755e-06,54,-0.00010136304674651746,0.0,-2.6043790832209206,3324.67,359,0.0009218249566137418,-4.918261898546273e-07,0.0,2.2768458027167867e-06,0.190072646192004,388800,-0.00010102828355113108
0.6584363683754951,0.2641444533650934,-1.1498649676493015e-05,0.024339081709134854,0.0,-1.1184074312738021e-05,55,-2.441735687547752e-05,0.0,-3.6563736254818617,3324.67,358,0.0008965765397935765,3.1457502724181633e-07,0.0,2.132906766281101e-06,0.19670463508004862,396000,-1.155778067689438e-05
0.5979095528121033,0.26977484147345265,7.788711856832489e-07,0.024735746573650328,0.0,8.335944951616119e-07,56,-0.0007390826670001527,0.0,-1.4163310103567819,3324.66,357,0.0008145678686942318,5.4723114154577745e-08,0.0,2.1915073804893277e-06,0.19198016223009853,403200,-0.0007408532757648256
0.5605672602566204,0.2732187150635933,1.9879800023019003e-06,0.02001928820410693,0.0,1.8294741769844756e-06,57,-0.0002762153781601262,0.0,-391922034.75509584,3324.66,357,0.0006347263600594461,-1.5850575997242863e-07,0.0,1.5222145336540957e-06,0.1985615005756461,410400,-0.000284535786586892
0.5963826939794753,0.2697796609110775,8.333687242499748e-06,0.019127172449071726,0.0,8.22811260707654e-06,58,-0.0008154334229205537,0.0,-206256371.8314196,3324.66,356,0.0006218858179852584,-1.0557432604165205e-07,0.0,1.4517724751662698e-06,0.19775486731280884,417600,-0.0008181498828979251
0.5871018332006438,0.2705989065316935,-1.1612049632141885e-05,0.02575461480244514,0.0,-1.1147756584576322e-05,59,0.00027754753035593696,0.0,-1.0432416088429706,3324.66,356,0.0009066409275419347,4.642930749751679e-07,0.0,2.2557892210679357e-06,0.20260228378668665,424800,0.0002778673003481958
0.5307117942164814,0.2758245282600481,-4.259428303619884e-06,0.022342993330466687,0.0,-3.84910883250542e-06,60,0.00013583505767198728,0.0,-2.6132914537853664,3324.66,356,0.000661905830899242,4.103194666479391e-07,0.0,1.8522768829605686e-06,0.20570335069109522,432000,0.0001303772032256155
0.5359025562968519,0.27522596470065536,6.47672334562934e-06,0.028227898439980068,0.0,6.866266012700238e-06,61,0.000551595465887743,0.0,-1.3233517028935373,3324.64,356,0.0009291563201128117,3.89542835718322e-07,0.0,2.5984283248481165e-06,0.20806757401438458,439200,0.0005839737658070155
0.5780741958572436,0.271227436361726,7.5035633673717105e-06,0.018104126897330087,0.0,7.737834413806663e-06,62,-0.0008277719814364544,0.0,-2.401625974752285,3324.64,355,0.0005850571329727762,2.3427127198591098e-07,0.0,1.269293897917705e-06,0.2114748227399178,446400,-0.000837409579199394
0.5808226846544832,0.2708909047115101,2.3622328754315764e-06,0.01801813463822166,0.0,2.5987487832559325e-06,63,0.0004289547983400117,0.0,-6989643904.536586,3324.64,355,0.0006072243538541329,2.3651579401638166e-07,0.0,1.2987587770529298e-06,0.2074733110408856,453600,0.00043624729365978845
0.5895148242954856,0.26991978943545036,-2.1499906323702682e-06,0.018711161096044444,0.0,-2.1314338011589056e-06,64,-3.600587886965169e-05,0.0,-1.5663513460597664,3324.64,355,0.0005727823443519229,1.8556784805210632e-08,0.0,1.3159043586751351e-06,0.21245584127705094,460800,-3.873188604834156e-05
0.5663053428180634,0.2718473065514413,-1.2366804861988494e-05,0.023966364496866135,0.0,-1.1708030312509136e-05,65,0.0009353070353603154,0.0,-2.5506163268429893,3324.64,355,0.0008839901657598868,6.587743857090619e-07,0.0,1.9482042477014675e-06,0.21356610855609967,468000,0.0009338195802618949
0.5131082875900483,0.27675066664972636,3.068942099845711e-06,0.020218325519822507,0.0,3.131834412580962e-06,66,-9.65423680947915e-06,0.0,-2.8133964973814276,3324.64,355,0.0006651211864088581,6.2891957239751e-08,0.0,1.4871462033555759e-06,0.213239678569414,475200,4.1617173107345646e-06
0.5099667187460831,0.27695609457554327,-1.9165234124916285e-06,0.02257918622977625,0.0,-1.7724756189104194e-06,67,-0.0004954345015526736,0.0,-1.4706715868295186,3324.66,354,0.0007437752287824875,1.440479679870579e-07,0.0,1.80370910970169e-06,0.21208799472876957,482400,-0.0004936021436747574
0.4725159895246623,0.2803778097408001,-6.8374306310568755e-06,0.016853411249955798,0.0,-6.583066142410049e-06,68,0.00014213970787653595,0.0,-604327986.3545051,3324.66,354,0.00047047581359073584,2.543644270976131e-07,0.0,1.0785352044769602e-06,0.21893073777298605,489600,0.00013910111711245237
0.4537976820163783,0.2820904744156296,-5.468921939372236e-06,0.017703100036554793,0.0,-5.266074056296871e-06,69,-0.0003231315841226738,0.0,-886195754.4561427,3324.66,354,0.00048031888886825757,2.028478531290059e-07,0.0,1.1624273020677817e-06,0.2157408414988054,496800,-0.00033063907057931353
0.4229138616685357,0.2848356332606266,1.0153859125665577e-05,0.02325324737836906,0.0,1.007008367928672e-05,70,-0.0004649109028647968,0.0,-1.2276424823937908,3324.66,353,0.0006742599851100254,-8.377537897358925e-08,0.0,1.7067228270136895e-06,0.21775492923777726,504000,-0.00045003126358418225
0.41138348168700195,0.2858011868838337,-1.380601464551245e-05,0.019152680435210498,0.0,-1.3705817814686988e-05,71,-0.0007332472467726288,0.0,-3.7081090356884747,3324.66,353,0.0005510493571428068,1.0019701675824583e-07,0.0,1.3017799535053593e-06,0.21726562817791092,511200,-0.0007458467853441459
0.3730264400166494,0.28906516474824423,6.769165181655024e-06,0.025670022318076847,0.0,6.789955477906626e-06,72,-0.0001835514187060321,0.0,-1.629324755209779,3324.61,353,0.0007104101172251944,2.0790332245158403e-08,0.0,1.959715049331029e-06,0.2249057159249587,518400,-0.00016803242599002066
0.38869000919793967,0.28772204111887034,-5.789233406182529e-07,0.017691124595536005,0.0,-5.599293382321891e-07,73,-0.0002902695505220859,0.0,-1.1502080662185867,3324.64,352,0.0004695292800954535,1.899397359726968e-08,0.0,1.1100341398317654e-06,0.2180363033189581,525600,-0.000290555020318866
0.40184023696475873,0.28652305309143333,-6.167320679547024e-06,0.017244619097507644,0.0,-6.067123047338039e-06,74,-0.0004599997801061825,0.0,-1317296996.3027108,3324.64,351,0.00045693608085859057,1.0019757567669988e-07,0.0,1.0737742709498687e-06,0.22399602983028644,532800,-0.00046210017267988955
0.3782257016357921,0.28851756177251303,-2.9935833491221172e-06,0.016413100384579306,0.0,-3.066142623005081e-06,75,-0.0002820346801135678,0.0,-11411753.881506454,3324.64,351,0.0004202035640423567,-7.255940163865287e-08,0.0,9.936191531399542e-07,0.2284906193578527,540000,-0.0002891090454104848
0.41148930728632627,0.285554444631808,1.4913640825334875e-05,0.023614060916784203,0.0,1.4929837231565872e-05,76,-0.0007403053214097155,0.0,-1.602279777542624,3324.64,351,0.000779915134453316,1.6196499548908288e-08,0.0,1.725585570539728e-06,0.22435620579316662,547200,-0.000729371274292375
0.45508660351197244,0.28150208516095687,-4.550505165387924e-06,0.018577280814927894,0.0,-4.376311382212629e-06,77,-0.0002720051170650723,0.0,-2.8291178420059895,3324.64,351,0.0006521130706166123,1.7419392807242305e-07,0.0,1.2220082974148245e-06,0.22781352699709634,554400,-0.00027384292751896533
0.41005966033824165,0.285190833783554,-1.8281751882255055e-05,0.020498113373050384,0.0,-1.8682909583474432e-05,78,-0.00044429835360092066,0.0,-1.2038518994552059,3324.58,350,0.0007331318292443325,-4.0115763947381216e-07,0.0,1.4366385386166416e-06,0.22781297403071907,561600,-0.00045036429395896977
0.402976314089601,0.28556542210793373,-2.076177438615855e-06,0.015479035487460472,0.0,-1.8668168797199134e-06,79,-0.0005349997124695047,0.0,-92222401.75523804,3324.58,350,0.0004927332748813265,2.0936092488036643e-07,0.0,8.822738332122363e-07,0.23041542956753383,568800,-0.0005427803187858589
0.37798337873840143,0.28773378785758735,-3.2749559378513457e-06,0.01496071689002442,0.0,-3.2667197381521388e-06,80,-0.00010297852425518465,0.0,-159706928.05905735,3324.58,350,0.0003854772006488784,8.236137567658635e-09,0.0,8.404683317671269e-07,0.23068791430818025,576000,-9.261418804944166e-05
0.36841237419181394,0.2885984100058438,9.066692063421465e-07,0.019909467326259124,0.0,6.981655503673817e-07,81,-0.00016538370461287538,0.0,-1.1396483126637482,3324.58,350,0.0005793796107793477,-2.085036220586469e-07,0.0,1.3013461853308852e-06,0.230651649827995,583200,-0.00016672066283180109
0.38499579246673316,0.28715162273358413,-4.1149800669592504e-07,0.01827858171409437,0.0,-4.313713729130278e-07,82,-0.0009987615689962656,0.0,-2.194096091090056,3324.58,350,0.00054375099837929,-1.9873470079838562e-08,0.0,1.1635559912355362e-06,0.23146319777128246,590400,-0.0010114099309771157
0.37395861283496573,0.2880829440695899,-5.65856421532569e-06,0.02304996389064601,0.0,-5.456547461911455e-06,83,-4.094547823519808e-05,0.0,-1.4682694205026778,3324.58,350,0.0007062646302009235,2.0201671060887712e-07,0.0,1.5902568391156925e-06,0.23208125777306066,597600,-4.12805128062053e-05
0.3797670538770774,0.2874758675611682,1.372888306798855e-06,0.015220960072751732,0.0,1.4116714986966276e-06,84,-0.00019016495406836,0.0,-1.2483431307190938,3324.47,350,0.00044174226113535137,3.878310786799694e-08,0.0,8.487170224628805e-07,0.23370713696297674,604800,-0.00019164298682621198
0.3602884603760861,0.2891322501563521,-1.2458580568718736e-05,0.014368664664016454,0.0,-1.218385929866624e-05,85,0.00011371253190063535,0.0,-362260160.3658434,3324.47,350,0.0004147640663389573,2.7472128927253394e-07,0.0,7.617701103873978e-07,0.23965155071918925,612000,0.00011926172744486912
0.3379473498108841,0.29099762480883373,-2.953677092832244e-06,0.015003595532373492,0.0,-2.7842316714690066e-06,86,0.00015627663642604487,0.0,-22494916.64872492,3324.47,351,0.00041666681689327427,1.694454125704726e-07,0.0,8.478082329084591e-07,0.24250889950269272,619200,0.00015208863893291443
0.3266702180261177,0.2919366301745965,-2.6573455692271268e-06,0.02140255637140606,0.0,-2.6403103153389713e-06,87,0.00015953664408279732,0.0,-1.0862321445251268,3324.47,350,0.0005897974033432383,1.7035385082537134e-08,0.0,1.3264394229697974e-06,0.23547907971220194,626400,0.00016005061915534281
0.308535797588882,0.2934515696823124,-6.376900444019312e-06,0.01665783599311244,0.0,-6.344493286887101e-06,88,0.00014509180164649042,0.0,-2.87011817547537,3324.47,350,0.000439464242108339,3.2407006068306876e-08,0.0,8.999389116550279e-07,0.243810804589755,633600,0.00014658375109984407
0.3334305838389056,0.2914026277275786,1.8135523469201215e-05,0.019708973113225687,0.0,1.809168476037307e-05,89,-0.000540042835391414,0.0,-1.6648071006555405,3324.62,350,0.0005385668407647088,-4.383857174816211e-08,0.0,1.230742654033509e-06,0.24549716370268945,640800,-0.0005306179687163565
0.33257937246371827,0.2914456744160917,-6.982196172004249e-06,0.015163037073113901,0.0,-7.0013637418238455e-06,90,8.673201255074027e-05,0.0,-2714909.6446008165,3324.62,350,0.00042786793968717347,-1.9167594368570425e-08,0.0,7.9278398118636e-07,0.2426219982145325,648000,8.211581136389135e-05
0.33063259237894305,0.29155108024755483,3.962053618966152e-07,0.014058154756096402,0.0,4.7108350168442094e-07,91,5.467233023400168e-05,0.0,-4387618210.468622,3324.62,350,0.000403249796541914,7.487834442846735e-08,0.0,7.29976346296186e-07,0.24584730137553482,655200,5.107952140963275e-05
0.3293035251461955,0.2915983280232028,-1.409592312243379e-05,0.018021227035387517,0.0,-1.3771277524332839e-05,92,8.839002251582232e-05,0.0,-1.2484219816626694,3324.62,350,0.0005224300530300927,3.246455167243679e-07,0.0,1.0122141993997224e-06,0.2474585252905649,662400,8.657276804023669e-05
0.29226627573120073,0.2946134233232113,-8.849244877173341e-06,0.019024498409603144,0.0,-8.787764096961441e-06,93,-5.1208967264578595e-05,0.0,-2.3769282424097278,3324.62,349,0.0005509573078949584,6.148088209257317e-08,0.0,1.1168734590845343e-06,0.2516899064304724,669600,-4.808329437610998e-05
